,0,1,2,3,4,5
692,3584,336,3808,560,0.104,1012
693,3584,2688,3808,2912,0.104,1012
694,3696,2912,3920,3136,0.105,1012
695,3808,2688,4032,2800,0.101,1012
696,4032,784,4256,1008,0.103,1012
697,4032,1568,4256,1792,0.104,1012
698,4144,2016,4368,2240,0.105,1012
699,4256,784,4480,1008,0.105,1012
700,112,224,224,448,0.10250000000000001,1013
701,0,672,224,896,0.104,1013
702,112,2576,336,2800,0.102,1013
703,224,1456,448,1680,0.103,1013
704,224,2016,448,2240,0.101,1013
705,448,784,672,1008,0.101,1013
706,448,2352,672,2576,0.104,1013
707,448,2800,672,3024,0.104,1013
708,560,224,784,448,0.102,1013
709,560,3024,784,3248,0.104,1013
710,672,672,896,896,0.105,1013
711,784,1568,1008,1792,0.104,1013
712,784,2464,1008,2688,0.104,1013
713,896,1456,1120,1680,0.103,1013
714,896,1904,1120,2128,0.101,1013
715,896,3136,1120,3360,0.103,1013
716,1008,2352,1232,2464,0.1045,1013
717,1008,2688,1232,2912,0.103,1013
718,1120,1008,1344,1232,0.102,1013
719,1232,448,1456,672,0.102,1013
720,1232,1568,1456,1792,0.105,1013
721,1456,2464,1680,2688,0.104,1013
722,1568,2688,1792,2912,0.103,1013
723,1680,336,1904,448,0.103,1013
724,1680,1008,1904,1232,0.102,1013
725,1680,1232,1904,1456,0.103,1013
726,1680,2240,1904,2464,0.102,1013
727,1904,224,2128,448,0.105,1013
728,1904,1680,2128,1904,0.101,1013
729,2016,1008,2240,1232,0.105,1013
730,2128,2464,2352,2688,0.102,1013
731,2128,2800,2352,3024,0.104,1013
732,2240,336,2464,560,0.103,1013
733,2240,1456,2464,1680,0.102,1013
734,2352,672,2576,896,0.102,1013
735,2352,3024,2576,3248,0.101,1013
736,2464,784,2688,1008,0.102,1013
737,2464,1680,2688,1904,0.103,1013
738,2576,336,2800,560,0.105,1013
739,2576,560,2800,784,0.101,1013
740,2576,2352,2800,2576,0.102,1013
741,2576,2688,2800,2912,0.104,1013
742,2688,2912,2912,3136,0.102,1013
743,2912,448,3024,672,0.1015,1013
744,2912,2464,3136,2688,0.105,1013
745,3136,2128,3360,2352,0.102,1013
746,3360,1344,3472,1568,0.105,1013
747,3248,2800,3472,3024,0.102,1013
748,3360,1568,3584,1792,0.102,1013
749,3472,1008,3696,1232,0.104,1013
750,3584,2688,3808,2912,0.103,1013
751,3696,2016,3920,2240,0.102,1013
752,3696,2240,3920,2464,0.102,1013
753,3808,0,4032,224,0.103,1013
754,3808,1008,4032,1232,0.103,1013
755,3808,3024,4032,3248,0.105,1013
756,3920,1120,4144,1344,0.103,1013
757,4032,2912,4256,3136,0.103,1013
758,4144,1792,4368,2016,0.105,1013
759,4368,784,4592,1008,0.103,1013
760,0,224,224,448,0.105,1014
761,0,896,224,1120,0.102,1014
762,224,784,448,1008,0.105,1014
763,448,2128,672,2352,0.101,1014
764,560,224,784,448,0.105,1014
765,560,448,784,672,0.101,1014
766,672,560,896,784,0.104,1014
767,672,1792,896,2016,0.105,1014
768,672,2352,896,2576,0.105,1014
769,1232,1456,1344,1680,0.104,1014
770,1120,2128,1344,2352,0.105,1014
771,1120,3136,1344,3360,0.104,1014
772,1232,560,1456,784,0.103,1014
773,1344,2016,1456,2240,0.10250000000000001,1014
774,1344,336,1568,560,0.103,1014
775,1344,3024,1568,3248,0.102,1014
776,1456,448,1680,672,0.104,1014
777,1568,1120,1680,1344,0.1015,1014
778,1568,336,1792,560,0.103,1014
779,1680,2576,1904,2800,0.105,1014
780,2016,1344,2128,1568,0.1025,1014
781,1904,2464,2128,2688,0.102,1014
782,2016,2240,2240,2464,0.101,1014
783,2128,2576,2352,2800,0.104,1014
784,2240,112,2464,336,0.105,1014
785,2240,784,2464,1008,0.102,1014
786,2352,0,2576,224,0.104,1014
787,2464,2464,2688,2688,0.103,1014
788,2688,0,2800,224,0.104,1014
789,2576,784,2800,896,0.1045,1014
790,2576,2128,2800,2352,0.101,1014
791,2688,336,2912,560,0.104,1014
792,2688,2688,2912,2912,0.104,1014
793,2688,3136,2912,3360,0.105,1014
794,2800,1456,3024,1680,0.102,1014
795,2800,2240,3024,2464,0.104,1014
796,2800,2576,3024,2800,0.103,1014
797,3024,224,3248,448,0.103,1014
798,3024,672,3248,896,0.105,1014
799,3024,2352,3248,2576,0.104,1014
800,3360,1008,3584,1232,0.104,1014
801,3360,2464,3584,2688,0.101,1014
802,3696,1344,3920,1568,0.101,1014
803,3696,1680,3920,1904,0.101,1014
804,3808,560,4032,784,0.103,1014
805,3920,1120,4144,1344,0.104,1014
806,4032,112,4256,336,0.102,1014
807,4032,448,4256,672,0.101,1014
808,4032,896,4256,1120,0.101,1014
809,4032,1456,4256,1680,0.103,1014
810,4032,2240,4256,2464,0.102,1014
811,4256,2240,4480,2464,0.101,1014
812,4256,2464,4480,2688,0.104,1014
813,0,336,224,560,0.103,1015
814,0,1456,224,1680,0.102,1015
815,112,1792,336,2016,0.104,1015
816,112,3136,336,3360,0.105,1015
817,336,1344,560,1568,0.101,1015
818,336,1904,560,2016,0.10200000000000001,1015
819,448,112,672,336,0.101,1015
820,448,2016,672,2240,0.102,1015
821,448,2912,672,3136,0.104,1015
822,560,2688,784,2800,0.103,1015
823,672,672,896,896,0.103,1015
824,784,0,1008,224,0.105,1015
825,784,1120,1008,1344,0.105,1015
826,1008,2016,1232,2240,0.101,1015
827,1120,2912,1344,3136,0.101,1015
828,1232,2800,1456,3024,0.105,1015
829,1344,2464,1568,2688,0.102,1015
830,1680,1232,1904,1456,0.103,1015
831,1680,2464,1904,2688,0.105,1015
832,1792,2128,2016,2352,0.101,1015
833,1904,1008,2128,1232,0.105,1015
834,1904,1456,2128,1680,0.101,1015
835,1904,1680,2128,1904,0.104,1015
836,1904,3024,2128,3248,0.102,1015
837,2128,336,2352,560,0.104,1015
838,2128,1008,2352,1232,0.104,1015
839,2240,112,2464,336,0.104,1015
840,2240,896,2464,1120,0.105,1015
841,2240,1120,2464,1344,0.103,1015
842,2240,2016,2464,2240,0.104,1015
843,2464,1456,2688,1680,0.104,1015
844,2464,2464,2688,2688,0.103,1015
845,2688,560,2912,784,0.101,1015
846,2912,1120,3024,1344,0.10250000000000001,1015
847,2912,112,3136,336,0.103,1015
848,2912,1456,3136,1680,0.102,1015
849,3024,448,3248,672,0.104,1015
850,3248,0,3472,224,0.101,1015
851,3248,1568,3472,1792,0.104,1015
852,3248,2352,3472,2576,0.105,1015
853,3360,1792,3584,2016,0.103,1015
854,3360,3024,3584,3248,0.102,1015
855,3472,224,3696,448,0.105,1015
856,3472,2800,3696,3024,0.101,1015
857,3584,1456,3808,1680,0.101,1015
858,3696,448,3920,672,0.102,1015
859,3696,2352,3920,2464,0.1035,1015
860,3808,672,4032,896,0.102,1015
861,3808,2128,4032,2352,0.102,1015
862,4032,784,4144,1008,0.104,1015
863,4032,336,4256,560,0.102,1015
864,4032,2688,4256,2912,0.102,1015
865,0,1120,224,1344,0.102,1016
866,0,1456,224,1680,0.105,1016
867,0,2128,224,2352,0.104,1016
868,0,2352,224,2576,0.103,1016
869,224,2576,448,2800,0.103,1016
870,336,112,560,336,0.104,1016
871,336,1680,560,1904,0.102,1016
872,448,2464,672,2688,0.103,1016
873,560,2016,784,2240,0.102,1016
874,560,3136,784,3360,0.103,1016
875,672,112,896,336,0.104,1016
876,672,1680,896,1904,0.102,1016
877,672,2688,896,2912,0.105,1016
878,784,2128,1008,2352,0.104,1016
879,896,3024,1120,3248,0.104,1016
880,1008,560,1232,784,0.105,1016
881,1008,1904,1232,2128,0.105,1016
882,1120,112,1344,336,0.103,1016
883,1120,1456,1344,1680,0.101,1016
884,1344,2800,1568,3024,0.104,1016
885,1456,784,1680,1008,0.104,1016
886,1568,2464,1792,2688,0.103,1016
887,1792,336,2016,560,0.105,1016
888,1904,1120,2016,1344,0.1045,1016
889,1904,1456,2128,1680,0.103,1016
890,1904,1792,2128,2016,0.105,1016
891,2016,3136,2240,3360,0.105,1016
892,2128,224,2352,448,0.103,1016
893,2128,784,2352,1008,0.105,1016
894,2352,336,2576,560,0.102,1016
895,2688,336,2800,560,0.103,1016
896,2688,2800,2912,3024,0.103,1016
897,2800,1904,3024,2128,0.102,1016
898,3136,448,3360,672,0.101,1016
899,3248,784,3472,1008,0.105,1016
900,3360,1232,3584,1456,0.105,1016
901,3360,2576,3584,2800,0.105,1016
902,3584,896,3808,1120,0.102,1016
903,3584,1792,3808,2016,0.104,1016
904,3696,0,3920,224,0.102,1016
905,3696,784,3920,1008,0.103,1016
906,3696,2128,3920,2352,0.103,1016
907,3808,2240,4032,2464,0.105,1016
908,3920,1680,4144,1904,0.105,1016
909,4144,1568,4368,1792,0.105,1016
910,4256,2352,4480,2576,0.105,1016
911,4368,2688,4480,2912,0.103,1016
912,4480,2688,4592,2912,0.103,1016
913,0,1232,224,1456,0.102,1017
914,0,3136,224,3360,0.104,1017
915,112,2128,336,2352,0.105,1017
916,224,1008,448,1232,0.103,1017
917,336,2128,560,2352,0.105,1017
918,336,2352,560,2576,0.101,1017
919,336,2688,560,2912,0.101,1017
920,448,224,672,448,0.103,1017
921,560,2016,672,2240,0.103,1017
922,448,2464,672,2688,0.102,1017
923,672,1120,896,1344,0.101,1017
924,1008,2240,1232,2464,0.101,1017
925,1120,1232,1344,1456,0.103,1017
926,1120,1792,1344,2016,0.103,1017
927,1232,1344,1456,1568,0.101,1017
928,1344,0,1568,224,0.101,1017
929,1344,896,1568,1120,0.101,1017
930,1344,1120,1568,1344,0.105,1017
931,1344,1792,1568,2016,0.105,1017
932,1680,2128,1904,2352,0.101,1017
933,1792,1568,2016,1792,0.102,1017
934,2016,1232,2240,1456,0.105,1017
935,2016,2576,2240,2800,0.101,1017
936,2128,672,2352,896,0.102,1017
937,2240,2688,2464,2912,0.102,1017
938,2352,672,2576,896,0.103,1017
939,2464,1232,2688,1456,0.104,1017
940,2576,2128,2800,2352,0.102,1017
941,2576,2576,2800,2800,0.102,1017
942,2688,2016,2912,2240,0.104,1017
943,2912,2016,3136,2240,0.101,1017
944,2912,2464,3136,2688,0.105,1017
945,3024,560,3248,784,0.101,1017
946,3024,2688,3248,2912,0.103,1017
947,3136,784,3360,1008,0.102,1017
948,3248,448,3472,672,0.103,1017
949,3248,672,3472,896,0.104,1017
950,3472,1120,3696,1344,0.103,1017
951,3584,896,3808,1120,0.105,1017
952,3584,2576,3808,2800,0.105,1017
953,3584,2912,3808,3136,0.101,1017
954,3696,0,3920,224,0.101,1017
955,3808,672,4032,896,0.101,1017
956,3920,1456,4144,1680,0.102,1017
957,3920,2912,4144,3136,0.104,1017
958,4368,112,4592,336,0.104,1017
959,4368,2240,4592,2464,0.104,1017
960,336,0,560,224,0.101,1018
961,336,224,560,448,0.102,1018
962,784,1120,1008,1232,0.1045,1018
963,1120,560,1344,784,0.104,1018
964,1120,1680,1344,1904,0.104,1018
965,1344,560,1568,784,0.104,1018
966,1456,1232,1568,1456,0.10200000000000001,1018
967,1344,1456,1568,1680,0.105,1018
968,1344,1680,1568,1904,0.104,1018
969,1456,784,1680,896,0.1025,1018
970,1568,2240,1680,2464,0.1035,1018
971,1456,2576,1680,2800,0.102,1018
972,1568,1792,1792,2016,0.102,1018
973,1792,336,2016,560,0.102,1018
974,1904,1456,2128,1680,0.105,1018
975,2016,112,2240,336,0.104,1018
976,2128,2016,2352,2240,0.105,1018
977,2240,2240,2464,2464,0.101,1018
978,2576,560,2800,784,0.105,1018
979,2576,2464,2800,2688,0.104,1018
980,2688,1680,2912,1904,0.102,1018
981,2688,2128,2912,2240,0.1015,1018
982,2688,2688,2912,2912,0.105,1018
983,2800,1008,3024,1232,0.102,1018
984,2912,2128,3024,2352,0.1045,1018
985,2800,3136,3024,3360,0.105,1018
986,2912,1792,3136,1904,0.104,1018
987,3136,784,3360,1008,0.101,1018
988,3136,2688,3360,2912,0.105,1018
989,3472,896,3696,1120,0.101,1018
990,3584,2016,3808,2240,0.102,1018
991,3696,3024,3920,3248,0.101,1018
992,4032,560,4256,784,0.101,1018
993,4144,784,4256,1008,0.103,1018
994,4032,1232,4256,1456,0.105,1018
995,4032,2688,4256,2912,0.105,1018
996,4144,224,4368,448,0.103,1018
997,4144,1568,4368,1792,0.101,1018
998,4256,1904,4368,2128,0.10300000000000001,1018
999,4144,2464,4368,2688,0.103,1018
1000,4256,1232,4480,1456,0.105,1018
1001,4256,2352,4480,2576,0.102,1018
1002,4368,2240,4592,2464,0.103,1018
1003,4368,2688,4592,2912,0.105,1018
1004,0,0,224,224,0.103,1020
1005,0,224,224,448,0.105,1020
1006,0,672,224,896,0.102,1020
1007,0,1456,224,1680,0.105,1020
1008,0,2576,224,2800,0.101,1020
1009,0,2912,224,3136,0.103,1020
1010,224,2240,448,2464,0.101,1020
1011,336,896,560,1120,0.105,1020
1012,336,1232,560,1456,0.104,1020
1013,560,672,784,896,0.104,1020
1014,560,1680,784,1904,0.103,1020
1015,1008,1568,1232,1792,0.104,1020
1016,1008,2912,1232,3136,0.102,1020
1017,1232,1008,1456,1232,0.102,1020
1018,1232,1456,1456,1680,0.104,1020
1019,1456,2800,1568,3024,0.101,1020
1020,1456,672,1680,896,0.101,1020
1021,1456,2016,1680,2240,0.101,1020
1022,1680,224,1904,448,0.104,1020
1023,1904,1008,2016,1232,0.103,1020
1024,1904,1792,2128,2016,0.103,1020
1025,2128,1344,2352,1568,0.105,1020
1026,2128,2128,2352,2352,0.101,1020
1027,2240,1904,2464,2128,0.102,1020
1028,2240,2576,2464,2800,0.102,1020
1029,2464,1008,2688,1232,0.101,1020
1030,2576,896,2800,1120,0.104,1020
1031,2576,2800,2800,3024,0.105,1020
1032,2688,112,2912,336,0.104,1020
1033,2800,1008,3024,1232,0.104,1020
1034,2912,3136,3136,3360,0.102,1020
1035,3248,1904,3472,2128,0.104,1020
1036,3248,2128,3472,2352,0.101,1020
1037,3248,2800,3472,3024,0.101,1020
1038,3248,3136,3472,3360,0.101,1020
1039,3360,1568,3584,1680,0.1045,1020
1040,3472,224,3696,448,0.103,1020
1041,3584,1344,3808,1568,0.102,1020
1042,3584,2800,3808,3024,0.101,1020
1043,3584,3136,3808,3248,0.102,1020
1044,3584,3248,3808,3360,0.102,1020
1045,3696,2576,3920,2800,0.103,1020
1046,3808,1904,4032,2128,0.103,1020
1047,3920,2464,4032,2688,0.10200000000000001,1020
1048,3808,2800,4032,3024,0.103,1020
1049,3920,3136,4144,3360,0.102,1020
1050,4144,2352,4368,2576,0.103,1020
1051,4144,2688,4368,2912,0.105,1020
1052,4256,1344,4480,1568,0.103,1020
1053,4368,112,4592,336,0.104,1020
1054,4368,2464,4592,2688,0.103,1020
1055,0,1120,224,1344,0.103,1021
1056,0,1456,224,1680,0.102,1021
1057,0,2016,224,2240,0.102,1021
1058,112,2464,224,2688,0.1035,1021
1059,112,1792,336,2016,0.102,1021
1060,224,112,448,336,0.102,1021
1061,336,1232,560,1456,0.103,1021
1062,448,448,672,672,0.101,1021
1063,448,1344,672,1568,0.104,1021
1064,448,2464,672,2688,0.104,1021
1065,560,560,784,784,0.103,1021
1066,672,1008,896,1232,0.103,1021
1067,672,1344,896,1568,0.104,1021
1068,784,784,1008,1008,0.101,1021
1069,784,3136,1008,3360,0.102,1021
1070,896,2352,1120,2464,0.104,1021
1071,896,2800,1120,3024,0.105,1021
1072,1120,1904,1344,2128,0.101,1021
1073,1232,224,1456,448,0.102,1021
1074,1232,1008,1456,1232,0.105,1021
1075,1456,0,1568,224,0.10300000000000001,1021
1076,1456,672,1680,896,0.105,1021
1077,1680,1232,1904,1456,0.103,1021
1078,1680,1680,1904,1904,0.104,1021
1079,2016,336,2128,560,0.103,1021
1080,2016,1344,2240,1568,0.103,1021
1081,2128,0,2352,224,0.102,1021
1082,2240,2240,2352,2464,0.104,1021
1083,2240,1008,2464,1232,0.101,1021
1084,2240,1904,2464,2128,0.105,1021
1085,2352,3024,2576,3248,0.102,1021
1086,2464,0,2688,224,0.105,1021
1087,2464,2800,2688,3024,0.102,1021
1088,2576,1680,2800,1904,0.105,1021
1089,2576,2688,2800,2912,0.101,1021
1090,2688,1120,2912,1344,0.105,1021
1091,2912,1680,3136,1904,0.101,1021
1092,3024,336,3248,560,0.102,1021
1093,3024,1008,3248,1232,0.103,1021
1094,3136,0,3360,224,0.104,1021
1095,3136,1792,3360,2016,0.105,1021
1096,3136,2688,3360,2912,0.103,1021
1097,3360,224,3584,448,0.101,1021
1098,3360,560,3584,784,0.101,1021
1099,3472,1232,3696,1456,0.104,1021
1100,3472,1456,3696,1680,0.101,1021
1101,3472,2016,3696,2240,0.102,1021
1102,3472,2240,3696,2464,0.105,1021
1103,3584,672,3808,896,0.102,1021
1104,3584,1120,3808,1344,0.102,1021
1105,3584,2576,3808,2800,0.101,1021
1106,3696,1344,3920,1456,0.103,1021
1107,3696,2240,3920,2464,0.105,1021
1108,3696,2800,3920,3024,0.104,1021
1109,3808,112,4032,336,0.101,1021
1110,3920,2576,4144,2800,0.104,1021
1111,4144,2128,4256,2352,0.1025,1021
1112,4144,448,4368,672,0.101,1021
1113,4256,672,4480,896,0.103,1021
1114,4256,1008,4480,1232,0.104,1021
1115,4256,2688,4480,2912,0.104,1021
1116,0,0,224,224,0.105,1022
1117,0,3024,224,3248,0.102,1022
1118,112,224,336,448,0.103,1022
1119,112,2464,336,2688,0.103,1022
1120,224,0,448,224,0.105,1022
1121,448,336,560,560,0.1015,1022
1122,336,672,560,896,0.101,1022
1123,448,1680,672,1904,0.104,1022
1124,448,2016,672,2240,0.105,1022
1125,448,2240,672,2464,0.101,1022
1126,560,672,784,896,0.101,1022
1127,560,1232,784,1456,0.104,1022
1128,672,560,896,784,0.101,1022
1129,784,2352,896,2576,0.105,1022
1130,784,336,1008,560,0.105,1022
1131,784,2912,1008,3136,0.102,1022
1132,784,3136,1008,3360,0.103,1022
1133,896,2464,1120,2688,0.105,1022
1134,1008,112,1232,336,0.104,1022
1135,1008,2352,1232,2576,0.105,1022
1136,1008,2576,1232,2800,0.103,1022
1137,1120,2128,1344,2352,0.104,1022
1138,1232,2240,1456,2464,0.104,1022
1139,1344,1568,1568,1792,0.105,1022
1140,1456,448,1680,672,0.103,1022
1141,1456,1008,1680,1232,0.101,1022
1142,1680,2128,1904,2352,0.105,1022
1143,1792,2016,2016,2240,0.104,1022
1144,1904,1232,2128,1456,0.103,1022
1145,1904,2688,2128,2912,0.105,1022
1146,2016,1568,2240,1792,0.102,1022
1147,2128,896,2352,1120,0.105,1022
1148,2128,2800,2352,3024,0.105,1022
1149,2240,448,2464,672,0.103,1022
1150,2352,896,2576,1120,0.102,1022
1151,2464,2912,2688,3136,0.101,1022
1152,2576,1568,2800,1792,0.105,1022
1153,2800,2464,3024,2688,0.103,1022
1154,2912,224,3136,448,0.105,1022
1155,3136,1792,3360,2016,0.101,1022
1156,3136,2016,3360,2240,0.101,1022
1157,3248,1008,3472,1232,0.101,1022
1158,3248,1344,3472,1568,0.104,1022
1159,3248,3136,3472,3360,0.105,1022
1160,3360,112,3584,336,0.103,1022
1161,3360,448,3584,672,0.102,1022
1162,3360,1120,3584,1344,0.105,1022
1163,3472,560,3696,784,0.101,1022
1164,3696,1008,3920,1232,0.104,1022
1165,3696,1456,3920,1680,0.102,1022
1166,3808,1680,4032,1904,0.102,1022
1167,3808,2352,4032,2576,0.102,1022
1168,3920,1008,4144,1232,0.104,1022
1169,4032,1904,4256,2128,0.101,1022
1170,4144,2128,4368,2352,0.102,1022
1171,4256,224,4480,448,0.104,1022
1172,4256,1792,4480,1904,0.1025,1022
1173,4368,2128,4592,2352,0.101,1022
1174,112,336,336,560,0.103,1023
1175,112,1904,336,2128,0.103,1023
1176,112,2128,336,2352,0.103,1023
1177,112,2576,336,2800,0.103,1023
1178,224,0,448,224,0.103,1023
1179,224,2800,448,3024,0.101,1023
1180,560,224,784,448,0.102,1023
1181,672,672,896,896,0.103,1023
1182,784,336,1008,560,0.104,1023
1183,896,1904,1120,2016,0.1045,1023
1184,1008,784,1232,1008,0.105,1023
1185,1120,1344,1232,1568,0.104,1023
1186,1120,2240,1344,2464,0.105,1023
1187,1232,1568,1456,1792,0.105,1023
1188,1344,672,1568,896,0.104,1023
1189,1344,3024,1568,3248,0.104,1023
1190,1456,1680,1680,1904,0.104,1023
1191,1456,2688,1680,2912,0.103,1023
1192,1680,336,1904,560,0.104,1023
1193,1792,784,2016,1008,0.102,1023
1194,1904,336,2128,560,0.101,1023
1195,2240,1568,2464,1792,0.103,1023
1196,2464,560,2688,784,0.103,1023
1197,2464,2576,2688,2800,0.104,1023
1198,2576,1904,2800,2128,0.103,1023
1199,2688,224,2912,448,0.101,1023
1200,2800,336,3024,560,0.104,1023
1201,2800,2464,3024,2688,0.102,1023
1202,3136,0,3360,224,0.103,1023
1203,3136,2240,3360,2464,0.103,1023
1204,3360,1904,3472,2128,0.1045,1023
1205,3248,2912,3472,3136,0.102,1023
1206,3472,3136,3696,3360,0.105,1023
1207,3584,1680,3808,1904,0.102,1023
1208,3696,1904,3920,2128,0.104,1023
1209,4032,3136,4256,3360,0.103,1023
1210,4144,1344,4368,1568,0.105,1023
1211,4144,2128,4368,2352,0.102,1023
1212,4144,2688,4368,2912,0.104,1023
1213,4256,1120,4480,1344,0.101,1023
1214,4256,2352,4480,2576,0.104,1023
1215,4368,112,4592,336,0.105,1023
1216,4368,2016,4592,2240,0.105,1023
1217,4368,2800,4592,3024,0.105,1023
1218,0,1904,224,2128,0.104,1024
1219,112,224,336,448,0.104,1024
1220,336,1344,448,1568,0.104,1024
1221,224,3136,448,3360,0.102,1024
1222,336,448,560,672,0.104,1024
1223,336,784,560,1008,0.103,1024
1224,336,2352,560,2576,0.104,1024
1225,448,336,672,560,0.101,1024
1226,448,2016,672,2240,0.102,1024
1227,560,672,784,784,0.101,1024
1228,672,896,896,1120,0.104,1024
1229,672,1344,896,1568,0.102,1024
1230,672,3136,896,3360,0.104,1024
1231,784,0,1008,224,0.103,1024
1232,784,224,1008,448,0.102,1024
1233,784,1232,1008,1344,0.10200000000000001,1024
1234,784,2912,1008,3136,0.103,1024
1235,1008,2576,1232,2800,0.104,1024
1236,1120,1904,1344,2128,0.104,1024
1237,1232,1568,1456,1792,0.102,1024
1238,1456,896,1680,1120,0.102,1024
1239,1680,784,1792,1008,0.1015,1024
1240,1680,3024,1904,3248,0.101,1024
1241,1792,224,2016,448,0.101,1024
1242,1792,2128,2016,2352,0.101,1024
1243,1904,1904,2128,2128,0.104,1024
1244,1904,2912,2128,3136,0.104,1024
1245,2128,1008,2352,1232,0.103,1024
1246,2128,1904,2352,2128,0.102,1024
1247,2352,2464,2576,2688,0.105,1024
1248,2352,2688,2576,2912,0.103,1024
1249,2464,2016,2688,2240,0.102,1024
1250,2576,224,2800,448,0.103,1024
1251,2688,336,2912,560,0.104,1024
1252,2688,2352,2912,2576,0.101,1024
1253,2688,2576,2912,2800,0.103,1024
1254,2800,2128,3024,2352,0.104,1024
1255,2912,672,3136,896,0.101,1024
1256,2912,1008,3136,1232,0.102,1024
1257,3024,1120,3248,1344,0.102,1024
1258,3024,3136,3248,3360,0.102,1024
1259,3136,1904,3360,2128,0.101,1024
1260,3136,2800,3360,3024,0.101,1024
1261,3248,2016,3472,2240,0.102,1024
1262,3248,2688,3472,2912,0.103,1024
1263,3360,1792,3584,2016,0.104,1024
1264,3360,2576,3584,2800,0.103,1024
1265,3472,112,3696,336,0.104,1024
1266,3472,1008,3696,1232,0.102,1024
1267,3472,2912,3696,3136,0.105,1024
1268,3808,224,4032,448,0.105,1024
1269,3808,1904,4032,2128,0.103,1024
1270,3920,2688,4032,2912,0.103,1024
1271,3920,1568,4144,1792,0.102,1024
1272,4032,1904,4256,2128,0.105,1024
1273,4032,2240,4256,2464,0.102,1024
1274,4144,3136,4368,3360,0.104,1024
1275,4256,1232,4480,1456,0.102,1024
1276,4368,2352,4592,2576,0.103,1024
1277,4368,2576,4592,2800,0.102,1024
1278,0,1120,224,1232,0.10300000000000001,1025
1279,224,0,448,224,0.105,1025
1280,448,1008,672,1232,0.101,1025
1281,448,2352,672,2576,0.102,1025
1282,672,1232,896,1456,0.101,1025
1283,784,1904,1008,2128,0.102,1025
1284,784,2464,1008,2688,0.102,1025
1285,896,784,1120,1008,0.102,1025
1286,896,2240,1120,2464,0.101,1025
1287,1120,1008,1344,1232,0.101,1025
1288,1120,3136,1344,3360,0.105,1025
1289,1232,1904,1456,2128,0.101,1025
1290,1344,2240,1568,2464,0.101,1025
1291,1456,784,1680,1008,0.103,1025
1292,1568,2240,1792,2464,0.105,1025
1293,1680,2352,1904,2576,0.101,1025
1294,1904,2464,2128,2688,0.103,1025
1295,2352,1456,2464,1680,0.104,1025
1296,2352,1680,2576,1904,0.105,1025
1297,2352,2128,2576,2352,0.104,1025
1298,2352,2352,2576,2576,0.101,1025
1299,2576,448,2688,672,0.101,1025
1300,2464,1232,2688,1456,0.105,1025
1301,2576,2240,2800,2464,0.102,1025
1302,2688,1008,2912,1232,0.102,1025
1303,2800,1680,3024,1904,0.105,1025
1304,2912,2016,3136,2240,0.101,1025
1305,2912,2800,3136,3024,0.102,1025
1306,2912,3024,3136,3248,0.101,1025
1307,3024,1120,3248,1344,0.102,1025
1308,3024,1680,3248,1792,0.10200000000000001,1025
1309,3360,2352,3584,2576,0.104,1025
